fecha,anio_hecho,mes_num,nombre_municipio,estrato,sexo_victima,sexo_agresor,naturaleza,nat_viosex,rango_edad,casos,anio_mes
2013-01-07,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-07,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-07,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-07,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-08,2013,1,Medellin,Sin Dato,F,F,Otro/Desconocido,No Aplica,25-34,1,2013-01
2013-01-08,2013,1,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-08,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-01
2013-01-08,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-08,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,3,2013-01
2013-01-08,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-01
2013-01-08,2013,1,Medellin,Sin Dato,M,F,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,F,Otro/Desconocido,No Aplica,12-18,1,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,2,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,25-34,2,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,2,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,2,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-11,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-01
2013-01-12,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2013-01
2013-01-12,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,54-65,1,2013-01
2013-01-12,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-12,2013,1,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,7-12,2,2013-01
2013-01-12,2013,1,Medellin,Sin Dato,M,M,Violencia Psicológica,No Aplica,2-7,1,2013-01
2013-01-13,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-13,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-13,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,54-65,1,2013-01
2013-01-13,2013,1,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,12-18,1,2013-01
2013-01-14,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,2,2013-01
2013-01-14,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2013-01
2013-01-14,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,2,2013-01
2013-01-14,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,3,2013-01
2013-01-14,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-14,2013,1,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-14,2013,1,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-16,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-01
2013-01-16,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-17,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-01
2013-01-17,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-01
2013-01-18,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-01
2013-01-18,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-01
2013-01-18,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-18,2013,1,Medellin,Sin Dato,F,M,Violencia Psicológica,No Aplica,54-65,1,2013-01
2013-01-19,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,2,2013-01
2013-01-19,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,25-34,1,2013-01
2013-01-19,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,2,2013-01
2013-01-19,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,54-65,1,2013-01
2013-01-19,2013,1,Medellin,Sin Dato,M,F,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-19,2013,1,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-20,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-21,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2013-01
2013-01-21,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2013-01
2013-01-21,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,35-44,1,2013-01
2013-01-21,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-21,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-21,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,2,2013-01
2013-01-21,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-01
2013-01-22,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-22,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,65+,1,2013-01
2013-01-22,2013,1,Medellin,Sin Dato,M,F,Violencia Física,No Aplica,65+,1,2013-01
2013-01-22,2013,1,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,12-18,1,2013-01
2013-01-23,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-23,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-24,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-01
2013-01-24,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-24,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,2,2013-01
2013-01-24,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-26,2013,1,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,54-65,1,2013-01
2013-01-26,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2013-01
2013-01-26,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acoso sexual,7-12,1,2013-01
2013-01-26,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-01
2013-01-26,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-26,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,2,2013-01
2013-01-26,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-27,2013,1,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,12-18,1,2013-01
2013-01-27,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-27,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-28,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,Acoso sexual,2-7,1,2013-01
2013-01-28,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-01
2013-01-28,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-01
2013-01-28,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,0-2,1,2013-01
2013-01-28,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-01
2013-01-28,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-01-28,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-28,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-01
2013-01-29,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-01
2013-01-29,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-29,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-01
2013-01-29,2013,1,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-01
2013-01-30,2013,1,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-01
2013-01-31,2013,1,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,25-34,1,2013-01
2013-01-31,2013,1,Medellin,Sin Dato,F,M,Violencia Psicológica,No Aplica,35-44,1,2013-01
2013-01-31,2013,1,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,2-7,1,2013-01
2013-01-31,2013,1,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,18-24,1,2013-01
2013-02-01,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-01,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,25-34,2,2013-02
2013-02-01,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,0-2,1,2013-02
2013-02-01,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-02,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-02,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2013-02
2013-02-02,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-02,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-03,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-04,2013,2,Medellin,Sin Dato,F,F,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-04,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,2-7,1,2013-02
2013-02-04,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,7-12,1,2013-02
2013-02-04,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-04,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,2,2013-02
2013-02-04,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-02
2013-02-05,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,0-2,1,2013-02
2013-02-05,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,12-18,1,2013-02
2013-02-05,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,0-2,1,2013-02
2013-02-05,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-06,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,2,2013-02
2013-02-06,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-07,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-02
2013-02-08,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-08,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-08,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-02
2013-02-08,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-08,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-08,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,54-65,1,2013-02
2013-02-09,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,0-2,1,2013-02
2013-02-09,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-09,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-02
2013-02-09,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-09,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-09,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-09,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-09,2013,2,Medellin,Sin Dato,M,F,Negligencia y Abandono,No Aplica,65+,1,2013-02
2013-02-10,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-10,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-02
2013-02-10,2013,2,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-11,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2013-02
2013-02-11,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-11,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,25-34,1,2013-02
2013-02-11,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,2,2013-02
2013-02-11,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,2,2013-02
2013-02-11,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-12,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,2,2013-02
2013-02-12,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-12,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-13,2013,2,Medellin,Sin Dato,F,F,Violencia Psicológica,No Aplica,35-44,1,2013-02
2013-02-13,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-13,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-14,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,25-34,1,2013-02
2013-02-14,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-14,2013,2,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,7-12,1,2013-02
2013-02-15,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-15,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2013-02
2013-02-15,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,54-65,1,2013-02
2013-02-15,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-15,2013,2,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-16,2013,2,Medellin,Sin Dato,F,F,Negligencia y Abandono,No Aplica,18-24,1,2013-02
2013-02-16,2013,2,Medellin,Sin Dato,F,F,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-16,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-16,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-16,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-16,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,65+,1,2013-02
2013-02-16,2013,2,Medellin,Sin Dato,M,F,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-17,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,7-12,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,3,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,3,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,M,F,Negligencia y Abandono,No Aplica,0-2,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,M,F,Violencia Física,No Aplica,2-7,1,2013-02
2013-02-18,2013,2,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-19,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,3,2013-02
2013-02-19,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,45-54,1,2013-02
2013-02-19,2013,2,Medellin,Sin Dato,M,F,Violencia Física,No Aplica,45-54,1,2013-02
2013-02-19,2013,2,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-19,2013,2,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-20,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-20,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-02
2013-02-20,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-02
2013-02-21,2013,2,Medellin,Sin Dato,F,F,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-21,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-21,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-21,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-21,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-02
2013-02-22,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,18-24,1,2013-02
2013-02-22,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,25-34,1,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,2,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,M,F,Violencia Física,No Aplica,2-7,1,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,2-7,2,2013-02
2013-02-23,2013,2,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,54-65,1,2013-02
2013-02-24,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,Acceso carnal,25-34,1,2013-02
2013-02-24,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-24,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-02
2013-02-25,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,3,2013-02
2013-02-25,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-02
2013-02-25,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,3,2013-02
2013-02-25,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-25,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,2,2013-02
2013-02-25,2013,2,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-25,2013,2,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,18-24,1,2013-02
2013-02-26,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,2,2013-02
2013-02-26,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-26,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-02
2013-02-27,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-27,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-02
2013-02-28,2013,2,Medellin,Sin Dato,F,F,Otro/Desconocido,No Aplica,18-24,1,2013-02
2013-02-28,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-02
2013-02-28,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,18-24,1,2013-02
2013-02-28,2013,2,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-02-28,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-02
2013-02-28,2013,2,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,45-54,1,2013-02
2013-02-28,2013,2,Medellin,Sin Dato,F,M,Violencia Psicológica,No Aplica,25-34,1,2013-02
2013-02-28,2013,2,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,7-12,1,2013-02
2013-03-01,2013,3,Medellin,Sin Dato,F,F,Otro/Desconocido,Acceso carnal,12-18,1,2013-03
2013-03-01,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,1,2013-03
2013-03-01,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,12-18,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,18-24,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,35-44,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,F,Violencia Psicológica,No Aplica,12-18,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,35-44,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,7-12,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,2,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,2,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,2-7,1,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,25-34,2,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,35-44,2,2013-03
2013-03-02,2013,3,Medellin,Sin Dato,M,M,Violencia Física,No Aplica,45-54,1,2013-03
2013-03-03,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-03
2013-03-03,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,2,2013-03
2013-03-04,2013,3,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,2-7,1,2013-03
2013-03-04,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,0-2,1,2013-03
2013-03-04,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-03
2013-03-04,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,25-34,1,2013-03
2013-03-04,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-03
2013-03-04,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,7,2013-03
2013-03-05,2013,3,Medellin,Sin Dato,F,F,Otro/Desconocido,No Aplica,12-18,1,2013-03
2013-03-05,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,12-18,2,2013-03
2013-03-05,2013,3,Medellin,Sin Dato,F,M,Otro/Desconocido,No Aplica,2-7,1,2013-03
2013-03-05,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,12-18,1,2013-03
2013-03-05,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-03
2013-03-05,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-03
2013-03-05,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,35-44,1,2013-03
2013-03-05,2013,3,Medellin,Sin Dato,M,M,Otro/Desconocido,No Aplica,7-12,1,2013-03
2013-03-06,2013,3,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,7-12,1,2013-03
2013-03-06,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,18-24,1,2013-03
2013-03-06,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,25-34,1,2013-03
2013-03-06,2013,3,Medellin,Sin Dato,F,M,Violencia Física,No Aplica,54-65,1,2013-03
2013-03-07,2013,3,Medellin,Sin Dato,F,F,Violencia Física,No Aplica,12-18,1,2013-03
